timestamp,Shipping 200,labels,Catalogue 200,Cart 200,Orders 200,Payment 200,User 200,Frontend 405,Frontend 200,Catalogue Latency,Shipping Latency,Cart Latency,Orders Latency,Payment Latency,User Latency,Frontend Latency,anomaly_delay
2020-09-25 13:51:34.160104189,6.779661016949152,,,,,,,,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,,,,NaN,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,,,,,,0.0017080663999999247,,,0
2020-09-25 13:51:34.160104189,,,,,6.779661016949152,,,,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,,,,,,,,0.0029539833809527506,0
2020-09-25 13:51:34.160104189,,,,,,,,,,,,,NaN,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,,,NaN,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,,,,,,,0.0011558856249998875,,0
2020-09-25 13:51:34.160104189,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,105.08474576271185,,,,,,,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,177.96610169491524,,,,,,,,0
2020-09-25 13:51:34.160104189,,,,,,,,,,0.001172657952380968,,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,,,,,,0.0007658050000000083,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-25 13:51:35.160104189,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-25 13:51:35.160104189,,,101.69491525423729,,,,,,,,,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,,,,176.27118644067795,,,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,,,,,,,,,0.001907185666666638,,,0
2020-09-25 13:51:35.160104189,,,,,,,,,,0.0013247100000000956,,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,,,,,,,NaN,,,,,0
2020-09-25 13:51:35.160104189,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-25 13:51:35.160104189,,,,,,8.47457627118644,,,,,,,,,,,0
