timestamp,Shipping 200,labels,Catalogue 200,Cart 200,Orders 200,Payment 200,User 200,Frontend 405,Frontend 200,Catalogue Latency,Shipping Latency,Cart Latency,Orders Latency,Payment Latency,User Latency,Frontend Latency,anomaly_delay
2020-09-25 13:16:36.160103979,6.779661016949152,,,,,,,,,,,,,,,,0
2020-09-25 13:16:36.160103979,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-25 13:16:36.160103979,,,110.17135883659046,,,,,,,,,,,,,,0
2020-09-25 13:16:36.160103979,,,,,6.7797759284055665,,,,,,,,,,,,0
2020-09-25 13:16:36.160103979,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,,,NaN,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,,NaN,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,,,,,0.0013890382222224594,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,,,,,,,0.002656567090910616,0
2020-09-25 13:16:37.160103979,,,,,6.779546109387977,,,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,,,,,,0.002186194444444567,,0
2020-09-25 13:16:37.160103979,,,101.69319164081965,,,,,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,0.0009361784761904501,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,176.27118644067795,,,,,,,,0
2020-09-25 13:16:37.160103979,6.779661016949152,,,,,,,,,,,,,,,,0
2020-09-25 13:16:37.160103979,,,,,,,,,,,,,0.007738788999999801,,,,0
2020-09-25 13:16:38.160103979,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-25 13:16:38.160103979,,,101.69491525423729,,,,,,,,,,,,,,0
2020-09-25 13:16:38.160103979,,,,40.67796610169491,,,,,,,,,,,,,0
2020-09-25 13:16:38.160103979,,,,,,,,,,,0.0009400039999999942,,,,,,0
2020-09-25 13:16:38.160103979,,,,,,,,,,,,,,,,0.003572720750000258,0
2020-09-25 13:16:38.160103979,,,,,,,,,,,,,NaN,,,,0
2020-09-25 13:16:38.160103979,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-25 13:16:38.160103979,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-25 13:16:38.160103979,,,,,,,59.32203389830508,,,,,,,,,,0
