timestamp,Shipping 200,labels,Catalogue 200,Cart 200,Orders 200,Payment 200,User 200,Frontend 405,Frontend 200,Catalogue Latency,Shipping Latency,Cart Latency,Orders Latency,Payment Latency,User Latency,Frontend Latency,anomaly_delay
2020-09-28 09:34:14.160128565,6.779661016949152,,,,,,,,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,,,,0.001763065250000015,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,8.473858147614608,,,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,,,,,,0.0008962279000000295,,,0
2020-09-28 09:34:14.160128565,,,,,6.779661016949152,,,,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,,,,,,,,0.0024756795000000498,0
2020-09-28 09:34:14.160128565,,,,,,,,,,,,,NaN,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,,,NaN,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,,,,,,,0.001400859333333325,,0
2020-09-28 09:34:14.160128565,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,101.69491525423729,,,,,,,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,176.27118644067795,,,,,,,,0
2020-09-28 09:34:14.160128565,,,,,,,,,,0.000902981466666682,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,,,,,NaN,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,108.47457627118644,,,,,,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,,,177.96610169491524,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,,,,,,,,0.0009944616666667117,,,0
2020-09-28 09:34:15.160128565,,,,,,,,,,0.0009221062857142995,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,,,,,,NaN,,,,,0
2020-09-28 09:34:15.160128565,6.779661016949152,,,,,,,,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,8.47457627118644,,,,,,,,,,,,0
2020-09-28 09:34:15.160128565,,,,,,,,,,,,,,,,0.002038681000000042,0
2020-09-28 09:34:15.160128565,,,,,,,,,,,,,,,0.0014475545555555512,,0
2020-09-28 09:34:15.160128565,,,,,,,,,,,,,0.008024554999998657,,,,0
2020-09-28 09:34:16.160128565,,,,40.67796610169491,,,,,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,,0.0010921449999999888,,,,,,0
2020-09-28 09:34:16.160128565,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,,,,,,,0.0031629503125000214,0
2020-09-28 09:34:16.160128565,,,116.94915254237289,,,,,,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,203.38983050847457,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,,,,0.008024554999998657,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,,,,,0.0009069003000000243,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,,,,,,0.001021159999999995,,0
2020-09-28 09:34:16.160128565,,,,,8.47457627118644,,,,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,71.18644067796609,,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,10.169663892608348,,,,,,,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,,,0.002015461500000003,,,,,0
2020-09-28 09:34:16.160128565,,,,,,,,,,0.0009072235555555617,,,,,,,0
2020-09-28 09:34:17.160128565,,,,,,,,,211.86440677966098,,,,,,,,1
2020-09-28 09:34:17.160128565,,,,40.67796610169491,,,,,,,,,,,,,1
2020-09-28 09:34:17.160128565,,,,,,,,1.694915254237288,,,,,,,,,1
2020-09-28 09:34:17.160128565,,,,,,,,,,,,,,,0.0010254222499999927,,1
