timestamp,Shipping 200,labels,Catalogue 200,Cart 200,Orders 200,Payment 200,User 200,Frontend 405,Frontend 200,Catalogue Latency,Shipping Latency,Cart Latency,Orders Latency,Payment Latency,User Latency,Frontend Latency,anomaly_delay
2020-09-25 12:41:28.160103768,6.779661016949152,,,,,,,,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,,,,NaN,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,,,,,,0.0017090184000001273,,,0
2020-09-25 12:41:28.160103768,,,,,6.779546109387977,,,,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,,,,,,,,0.0032742989047613437,0
2020-09-25 12:41:28.160103768,,,,,,,,,,,,,NaN,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,,,NaN,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,,,,,,,0.0013916317499999432,,0
2020-09-25 12:41:28.160103768,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,103.38983050847457,,,,,,,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,177.96610169491524,,,,,,,,0
2020-09-25 12:41:28.160103768,,,,,,,,,,0.0011326296190475997,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,,,,,0.001144764999999992,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,101.69491525423729,,,,,,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,,,176.27118644067795,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,,,,,,,,0.0019060145555556377,,,0
2020-09-25 12:41:29.160103768,,,,,,,,,,0.0013699478666666062,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,,,,,,NaN,,,,,0
2020-09-25 12:41:29.160103768,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,6.780235613187559,,,,,,,,,,,,0
2020-09-25 12:41:29.160103768,,,,,,,,,,,,,,,,0.004149928666665895,0
2020-09-25 12:41:29.160103768,,,,,,,,,,,,,,,0.002098418222222145,,0
2020-09-25 12:41:29.160103768,,,,,,,,,,,,,NaN,,,,0
2020-09-25 12:41:30.160103769,,,,40.67796610169491,,,,,,,,,,,,,0
2020-09-25 12:41:30.160103769,,,,,,,,,,,0.001144764999999992,,,,,,0
2020-09-25 12:41:30.160103769,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-25 12:41:30.160103769,,,,,,,,,,,,,,,,0.003907253866666107,0
2020-09-25 12:41:30.160103769,,,108.47457627118644,,,,,,,,,,,,,,0
