timestamp,Shipping 200,labels,Catalogue 200,Cart 200,Orders 200,Payment 200,User 200,Frontend 405,Frontend 200,Catalogue Latency,Shipping Latency,Cart Latency,Orders Latency,Payment Latency,User Latency,Frontend Latency,anomaly_delay
2020-09-28 09:18:01.160128468,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,8.47457627118644,,,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,,,,0.0009479479999999763,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,0,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,,,0.0011111468750000034,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,,179.66101694915253,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,,,,,,,0.0008428042999999977,,,0
2020-09-28 09:18:01.160128468,,,,,8.47457627118644,,,,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,,,,,0.0028330025000000147,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,101.69491525423729,,,,,,,,,,,,,,0
2020-09-28 09:18:01.160128468,,,,,,,,,,,,,NaN,,,,0
2020-09-28 09:18:02.160128468,,,105.08474576271185,,,,,,,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,8.47457627118644,,,,,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,8.475007203756121,,,,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,,,,,,,0.0034250253999999814,0
2020-09-28 09:18:02.160128468,,,,33.89830508474576,,,,,,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,,,,,0.0009288416666666675,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,,,,,,0.003926065666666645,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,,NaN,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,0.001024408923076921,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,177.96610169491524,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,0,,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,,,NaN,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,59.32203389830508,,,,,,,,,,0
2020-09-28 09:18:02.160128468,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-28 09:18:02.160128468,,,,,,,,,,,,,NaN,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,,,,NaN,,,,0
2020-09-28 09:18:03.160128468,,,,,,10.172077646859371,,,,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,,,0.00311873700000001,,,,,0
2020-09-28 09:18:03.160128468,,,115.25423728813557,,,,,,,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,71.18644067796609,,,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,40.67796610169491,,,,,,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,,NaN,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,,,,,,,0.0050220420000000095,0
2020-09-28 09:18:03.160128468,,,,,,,,,199.99999999999997,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,0.0009013407058823483,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,,,,,,0.0024814653749999868,,0
2020-09-28 09:18:03.160128468,,,,,8.47457627118644,,,,,,,,,,,,0
2020-09-28 09:18:03.160128468,8.47457627118644,,,,,,,,,,,,,,,,0
2020-09-28 09:18:03.160128468,,,,,,,,,,,,,,0.0008462653999999999,,,0
2020-09-28 09:18:04.160128468,,,,,,,,,,,,,,,0.0023115677499999745,,0
2020-09-28 09:18:04.160128468,,,,,,,,1.694915254237288,,,,,,,,,0
2020-09-28 09:18:04.160128468,,,,,,,,,208.4745762711864,,,,,,,,0
2020-09-28 09:18:04.160128468,,,,,,,,,,0.0008770121904761849,,,,,,,0
